CS_null_raster,CS_forest_areas_k10,CS_forest_areas_k100,CS_forest_areas_k1000,CS_forest_motorways_k10,CS_forest_motorways_k100,CS_forest_motorways_k1000,CS_barriers_k10,CS_barriers_k100,CS_barriers_k1000
0.9585451459,0.4393736602,0.3465713438,0.3231444883,0.4410547502,0.3470772092,0.3231871415,1.025219762,1.182016712,1.337530949
0.9819606989,0.1603082153,0.03789830745,0.007907181292,0.1621243313,0.03852692579,0.007965337874,1.024688633,1.245562904,2.822137937
0.9738652238,0.1590638758,0.03780890249,0.007925716568,0.1609289163,0.03844778603,0.007984789412,1.023230294,1.26690203,2.866062122
0.8959612484,0.1967860852,0.07361634222,0.05094757691,0.1979753979,0.07398911757,0.05121186985,0.9125087223,0.9644438941,1.02477638
0.8758475219,0.3022680396,0.1238606528,0.08387674946,0.3032852319,0.1244142167,0.08433799512,0.9143763517,0.9875072737,1.041509476
0.8208464609,0.1321522493,0.02443252705,0.003304485971,0.1323911712,0.02445438138,0.003304974616,0.825840763,0.8395859125,0.8516047706
0.8978708504,0.3604855186,0.2451954895,0.2225099995,0.3615216762,0.245517056,0.2227483963,0.9131617468,0.9621595301,1.020849516
0.8990318274,0.289085457,0.09731342679,0.05374775716,0.2901270403,0.09765072613,0.05400729967,0.9144267308,0.9638501113,1.023199136
0.8990318274,0.289085457,0.09731342679,0.05374775716,0.2901270403,0.09765072613,0.05400729967,0.9144267308,0.9638501113,1.023199136
0.8948529571,0.4005342148,0.309660295,0.2928043187,0.4014737818,0.3098994423,0.2929542404,0.909287701,0.955651928,1.011454283
0.8276933155,0.1449432062,0.02455343945,0.003148668317,0.1451803294,0.02457358713,0.003149114682,0.8323501501,0.8455259474,0.8577309539
0.6663066491,0.06779781438,0.007842161472,0.000806567751,0.06784613079,0.007845539396,0.0008066604376,0.6670967028,0.6690944668,0.670751099
0.8244056307,0.1256938699,0.02307815579,0.003118324696,0.1259365818,0.02309980465,0.003118807041,0.829466309,0.8434744624,0.8558036425
0.9728365845,0.1577763278,0.03819153084,0.008058219464,0.160038824,0.03888135682,0.008120769899,1.045108728,1.491129507,5.34143029
0.9067256684,0.2400259279,0.06684215968,0.03560636942,0.2404702409,0.06689810643,0.03561366703,0.9204235569,0.9643732671,1.013167725
0.9067256684,0.2400259279,0.06684215968,0.03560636942,0.2404702409,0.06689810643,0.03561366703,0.9204235569,0.9643732671,1.013167725
0.9067256684,0.2400259279,0.06684215968,0.03560636942,0.2404702409,0.06689810643,0.03561366703,0.9204235569,0.9643732671,1.013167725
0.9072141774,0.4063509878,0.3081544125,0.2889691739,0.4074931881,0.3084830169,0.289184065,0.9258884574,0.9847540245,1.053631173
0.9687014163,0.1861183928,0.04185209062,0.008357901557,0.1879327161,0.04248486276,0.008416732437,1.0875122,1.378653324,2.995220309
0.834377539,0.1245723579,0.02260744193,0.003040754543,0.1248233589,0.022629067,0.003041228626,0.8398650904,0.8552827254,0.8691636037
0.8143171569,0.1262501897,0.02380575847,0.00324971964,0.1264853825,0.02382755512,0.003250208489,0.818884778,0.8313594169,0.8421539461
0.8208704923,0.1554084504,0.02681004296,0.003438500137,0.155646151,0.02683082245,0.003438960354,0.8252747241,0.8375442881,0.8485646697
0.9817594185,0.1629961502,0.03830705887,0.007953831141,0.1647968831,0.03893423465,0.008011960472,1.025573418,1.246229021,2.82072395
0.8841984589,0.2920574598,0.09949058611,0.05402195992,0.2934487682,0.09992201188,0.05429432624,0.9002263482,0.9491844122,1.004094894
0.9971370369,0.3105141857,0.1905240288,0.1600792105,0.3123032745,0.1911356771,0.1601353258,1.036976777,1.250162316,2.818283214
0.9852176754,0.1549140338,0.03708410061,0.007828289961,0.1568776461,0.03773051728,0.007887386927,1.038374965,1.298490598,2.918443615
0.7565969535,0.08993014002,0.01093282602,0.001133655758,0.09250126897,0.01116480664,0.001155388291,0.8133099821,0.874767324,0.8987695721
0.8421825887,0.3654620701,0.2779083082,0.2598161728,0.3657662882,0.2779482725,0.2598221319,0.8489944121,0.8681951593,0.8854835146
0.845583437,0.129774573,0.02336857574,0.003137185506,0.1300349452,0.02339054559,0.003137662349,0.8519081441,0.8699068801,0.886424362
0.8488222877,0.1407108464,0.02489141945,0.003299335336,0.1409735349,0.02491348814,0.003299813433,0.8555297182,0.8746493922,0.8922161761
0.9845595626,0.1548303219,0.03705990971,0.007825431243,0.1567807185,0.03770517264,0.007884487924,1.034592921,1.285601977,2.896879383
0.8491523655,0.1344541282,0.02404023867,0.003217678678,0.1347179788,0.02406235712,0.003218159222,0.8558006221,0.8747818483,0.8922890899
0.9843121186,0.1547344739,0.03706726178,0.007830268874,0.156701379,0.03771478459,0.007889481437,1.03718608,1.29698902,2.916925378
0.9863549073,0.1551790554,0.03709155816,0.007821829371,0.1571241728,0.03773491109,0.007880678768,1.036868122,1.288269696,2.899346625
0.9863549073,0.1551790554,0.03709155816,0.007821829371,0.1571241728,0.03773491109,0.007880678768,1.036868122,1.288269696,2.899346625
0.9866384474,0.1552727173,0.03709386459,0.007819825638,0.15721105,0.03773617731,0.007878596136,1.036179853,1.284459973,2.89236018
0.9961197978,0.3248289236,0.2016094532,0.1700413502,0.3267184423,0.2022397358,0.1700989767,1.048188804,1.289904466,2.883258705
0.988612753,0.1558665002,0.0372155995,0.00782966894,0.1578304948,0.03785908559,0.007888384269,1.051455833,1.329124847,2.961140489
0.9938719367,0.1635181181,0.03823274588,0.007915124055,0.1654133795,0.0388661453,0.007973094122,1.043116552,1.281928301,2.875393327
0.9890299808,0.1561752783,0.03727230669,0.00783432976,0.1581461993,0.03791584397,0.007893004233,1.062221976,1.357190972,3.000954452
0.9891789114,0.1560063829,0.03722948462,0.007828536574,0.157966009,0.03787206343,0.007887167609,1.052203427,1.328406032,2.958288614
1.001965096,0.1761542258,0.03993352333,0.007999582013,0.1778654178,0.04052725842,0.008054256382,1.039272036,1.242527777,2.799003646
0.9920292496,0.1591796827,0.03778612966,0.007873232966,0.1611602855,0.03842514102,0.007931321567,1.071788552,1.447565811,4.193661292
